JCOMMOPS WMO-PLATFORM cross reference list as of 2012-09-08 for WMO number still allocated in the last 6 months (with WMO Ids that are numerical)

WMO;TELECOM ID;TELECOM SYSTEM;PTFM NAME;PTFM FAMILY;PTFM TYPE;CONTACT NAME;EMAIL;PROGRAM;ROLE;AGENCY;COUNTRY;ALLOC_DATE;DEALLOC_DATE;ARGOS_PROG
4900623;59016;ARGOS;APEX_TS22;FLOAT;PFLOAT;;;;;NOAA/PMEL;USA;2005-09-01;3000-01-01;15281
4900624;59017;ARGOS;APEX_TS22;FLOAT;PFLOAT;;;;;NOAA/PMEL;USA;2005-09-01;3000-01-01;15281
4900625;59018;ARGOS;APEX_TS22;FLOAT;PFLOAT;;;;;NOAA/PMEL;USA;2005-09-01;3000-01-01;15281
4900626;59019;ARGOS;APEX_TS22;FLOAT;PFLOAT;;;;;NOAA/PMEL;USA;2005-11-01;3000-01-01;15281
4900627;57081;ARGOS;ARGOS:57081;FLOAT;PFLOAT;;;;;;;2005-10-01;3000-01-01;2442
4900627;57081;ARGOS;ARGOS:57081;FLOAT;PFLOAT;;;;;;;2005-10-01;3000-01-01;2442
4900628;57082;ARGOS;ARGOS:57082;FLOAT;PFLOAT;;;;;;;2006-07-01;3000-01-01;2442
4900628;57082;ARGOS;ARGOS:57082;FLOAT;PFLOAT;;;;;;;2006-07-01;3000-01-01;2442
4900629;57075;ARGOS;ARGOS:57075;FLOAT;PFLOAT;;;;;;;2005-05-01;3000-01-01;2442
4900629;57075;ARGOS;ARGOS:57075;FLOAT;PFLOAT;;;;;;;2005-05-01;3000-01-01;2442
4900630;57076;ARGOS;ARGOS:57076;FLOAT;PFLOAT;;;;;;;2005-05-01;3000-01-01;2442
4900630;57076;ARGOS;ARGOS:57076;FLOAT;PFLOAT;;;;;;;2005-05-01;3000-01-01;2442
4900631;57077;ARGOS;ARGOS:57077;FLOAT;PFLOAT;;;;;;;2005-07-01;3000-01-01;2442
4900631;57077;ARGOS;ARGOS:57077;FLOAT;PFLOAT;;;;;;;2005-07-01;3000-01-01;2442
4900632;57078;ARGOS;ARGOS:57078;FLOAT;PFLOAT;;;;;;;2005-07-01;3000-01-01;2442
4900632;57078;ARGOS;ARGOS:57078;FLOAT;PFLOAT;;;;;;;2005-07-01;3000-01-01;2442
4900633;57079;ARGOS;ARGOS:57079;FLOAT;PFLOAT;;;;;;;2005-07-01;3000-01-01;2442
4900633;57079;ARGOS;ARGOS:57079;FLOAT;PFLOAT;;;;;;;2005-07-01;3000-01-01;2442
4900634;57080;ARGOS;ARGOS:57080;FLOAT;PFLOAT;;;;;;;2005-07-01;3000-01-01;2442
4900634;57080;ARGOS;ARGOS:57080;FLOAT;PFLOAT;;;;;;;2005-07-01;3000-01-01;2442
4900635;57083;ARGOS;ARGOS:57083;FLOAT;PFLOAT;;;;;;;2006-05-01;3000-01-01;2442
4900635;57083;ARGOS;ARGOS:57083;FLOAT;PFLOAT;;;;;;;2006-05-01;3000-01-01;2442
4900636;29410;ARGOS;;FLOAT;PFLOAT;;;;;;;2005-02-01;3000-01-01;2442
4900636;29410;ARGOS;;FLOAT;PFLOAT;;;;;;;2005-02-01;3000-01-01;2442
4900637;48891;ARGOS;;FLOAT;PFLOAT;;;;;;;2005-02-01;3000-01-01;2442
4900637;48891;ARGOS;;FLOAT;PFLOAT;;;;;;;2005-02-01;3000-01-01;2442
4900643;28358;ARGOS;ARGOS:28358;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-04-01;3000-01-01;2147
4900644;6501;ARGOS;;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-07-01;3000-01-01;2147
4900645;23725;ARGOS;ARGOS:23725;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-07-01;3000-01-01;2147
4900646;24110;ARGOS;ARGOS:24110;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-07-01;3000-01-01;2147
4900647;24114;ARGOS;ARGOS:24114;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-07-01;3000-01-01;2147
4900648;24113;ARGOS;ARGOS:24113;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-07-01;3000-01-01;2147
4900649;24109;ARGOS;ARGOS:24109;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-07-01;3000-01-01;2147
4900650;24111;ARGOS;ARGOS:24111;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-05-01;3000-01-01;2147
4900651;57583;ARGOS;ARGOS:57583;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-07-01;3000-01-01;2147
4900652;30708;ARGOS;ARGOS:30708;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-07-01;3000-01-01;2147
4900653;28369;ARGOS;ARGOS:28369;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-09-01;3000-01-01;2147
4900654;24187;ARGOS;ARGOS:24187;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-09-01;3000-01-01;2147
4900655;11472;ARGOS;ARGOS:11472;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-09-01;3000-01-01;2147
4900656;23826;ARGOS;ARGOS:23826;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-09-01;3000-01-01;2147
4900657;28939;ARGOS;ARGOS:28939;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-09-01;3000-01-01;2147
4900658;58992;ARGOS;APEX_TS22;FLOAT;PFLOAT;;;;;NOAA/PMEL;USA;2005-12-01;3000-01-01;15281
4900659;59061;ARGOS;ARGOS:59061;FLOAT;PFLOAT;;;;;NOAA/PMEL;USA;2006-12-07;3000-01-01;15281
4900660;33972 ;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2005-12-01;3000-01-01;14281
4900661;17096;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2005-12-01;3000-01-01;14281
4900662;25290;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2005-12-01;3000-01-01;14281
4900663;33966;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2005-12-01;3000-01-01;14281
4900664;64205;ARGOS;ARGOS:64205;FLOAT;PFLOAT;;;;;SIO;USA;2006-08-01;3000-01-01;14281
4900665;58890;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2005-12-01;3000-01-01;14281
4900666;58891;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2005-12-01;3000-01-01;14281
4900667;58892;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2005-12-01;3000-01-01;14281
4900668;25278;ARGOS;ARGOS:25278;FLOAT;PFLOAT;;;;;INCOIS;IND;2005-09-01;3000-01-01;2602
4900668;25278;ARGOS;ARGOS:25278;FLOAT;PFLOAT;;;;;INCOIS;IND;2005-09-01;3000-01-01;2602
4900669;25279;ARGOS;ARGOS:25279;FLOAT;PFLOAT;;;;;INCOIS;IND;2005-09-01;3000-01-01;2602
4900669;25279;ARGOS;ARGOS:25279;FLOAT;PFLOAT;;;;;INCOIS;IND;2005-09-01;3000-01-01;2602
4900670;25283;ARGOS;ARGOS:25283;FLOAT;PFLOAT;;;;;INCOIS;IND;2005-09-01;3000-01-01;2602
4900670;25283;ARGOS;ARGOS:25283;FLOAT;PFLOAT;;;;;INCOIS;IND;2005-09-01;3000-01-01;2602
4900671;25519;ARGOS;ARGOS:25519;FLOAT;PFLOAT;;;;;INCOIS;IND;2005-09-01;3000-01-01;2602
4900671;25519;ARGOS;ARGOS:25519;FLOAT;PFLOAT;;;;;INCOIS;IND;2005-09-01;3000-01-01;2602
4900672;25533;ARGOS;ARGOS:25533;FLOAT;PFLOAT;;;;;INCOIS;IND;2005-09-01;3000-01-01;2602
4900672;25533;ARGOS;ARGOS:25533;FLOAT;PFLOAT;;;;;INCOIS;IND;2005-09-01;3000-01-01;2602
4900673;25535;ARGOS;ARGOS:25535;FLOAT;PFLOAT;;;;;INCOIS;IND;2005-09-01;3000-01-01;2602
4900673;25535;ARGOS;ARGOS:25535;FLOAT;PFLOAT;;;;;INCOIS;IND;2005-09-01;3000-01-01;2602
4900674;25539;ARGOS;ARGOS:25539;FLOAT;PFLOAT;;;;;INCOIS;IND;2005-09-01;3000-01-01;2602
4900674;25539;ARGOS;ARGOS:25539;FLOAT;PFLOAT;;;;;INCOIS;IND;2005-09-01;3000-01-01;2602
4900675;25541;ARGOS;ARGOS:25541;FLOAT;PFLOAT;;;;;INCOIS;IND;2005-09-01;3000-01-01;2602
4900675;25541;ARGOS;ARGOS:25541;FLOAT;PFLOAT;;;;;INCOIS;IND;2005-09-01;3000-01-01;2602
4900676;37733;ARGOS;ARGOS:37733;FLOAT;PFLOAT;;;;;;;2005-12-01;3000-01-01;2442
4900676;37733;ARGOS;ARGOS:37733;FLOAT;PFLOAT;;;;;;;2005-12-01;3000-01-01;2442
4900677;37737;ARGOS;ARGOS:37737;FLOAT;PFLOAT;;;;;;;2006-05-01;3000-01-01;2442
4900677;37737;ARGOS;ARGOS:37737;FLOAT;PFLOAT;;;;;;;2006-05-01;3000-01-01;2442
4900678;37739;ARGOS;ARGOS:37739;FLOAT;PFLOAT;;;;;;;2006-05-01;3000-01-01;2442
4900678;37739;ARGOS;ARGOS:37739;FLOAT;PFLOAT;;;;;;;2006-05-01;3000-01-01;2442
4900679;37751;ARGOS;ARGOS:37751;FLOAT;PFLOAT;;;;;;;2006-05-01;3000-01-01;2442
4900679;37751;ARGOS;ARGOS:37751;FLOAT;PFLOAT;;;;;;;2006-05-01;3000-01-01;2442
4900680;37758;ARGOS;ARGOS:37758;FLOAT;PFLOAT;;;;;;;2005-09-01;3000-01-01;2442
4900680;37758;ARGOS;ARGOS:37758;FLOAT;PFLOAT;;;;;;;2005-09-01;3000-01-01;2442
4900681;37759;ARGOS;ARGOS:37759;FLOAT;PFLOAT;;;;;;;2005-09-01;3000-01-01;2442
4900681;37759;ARGOS;ARGOS:37759;FLOAT;PFLOAT;;;;;;;2005-09-01;3000-01-01;2442
4900682;37761;ARGOS;ARGOS:37761;FLOAT;PFLOAT;;;;;;;2006-05-01;3000-01-01;2442
4900682;37761;ARGOS;ARGOS:37761;FLOAT;PFLOAT;;;;;;;2006-05-01;3000-01-01;2442
4900683;37763;ARGOS;ARGOS:37763;FLOAT;PFLOAT;;;;;;;2006-06-02;3000-01-01;2442
4900683;37763;ARGOS;ARGOS:37763;FLOAT;PFLOAT;;;;;;;2006-06-02;3000-01-01;2442
4900684;52807;ARGOS;SOLO_TS16;FLOAT;PFLOAT;;;;;WHOI;USA;2005-09-01;3000-01-01;13281
4900685;52808;ARGOS;SOLO_TS16;FLOAT;PFLOAT;;;;;WHOI;USA;2005-09-01;3000-01-01;13281
4900686;52804;ARGOS;SOLO_TS16;FLOAT;PFLOAT;;;;;WHOI;USA;2005-09-01;3000-01-01;13281
4900687;52810;ARGOS;SOLO_TS16;FLOAT;PFLOAT;;;;;WHOI;USA;2005-09-01;3000-01-01;13281
4900688;59036;ARGOS;APEX_TS22;FLOAT;PFLOAT;;;;;NOAA/PMEL;USA;2006-01-01;3000-01-01;15281
4900689;58894;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2006-01-01;3000-01-01;14281
4900690;58895;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2006-01-01;3000-01-01;14281
4900691;58896;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2006-01-01;3000-01-01;14281
4900692;702;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2006-01-01;3000-01-01;14281
4900693;10441;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2006-01-01;3000-01-01;14281
4900694;10533;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2006-01-01;3000-01-01;14281
4900695;10541;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2006-01-01;3000-01-01;14281
4900696;10545;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2006-01-01;3000-01-01;14281
4900697;10554;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2006-01-01;3000-01-01;14281
4900698;10571;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2006-01-01;3000-01-01;14281
4900699;10573;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2006-01-01;3000-01-01;14281
4900700;10606;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2006-01-01;3000-01-01;14281
4900701;10614;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2006-01-01;3000-01-01;14281
4900702;17120;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2006-01-01;3000-01-01;14281
4900703;17123;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2006-01-01;3000-01-01;14281
4900704;23825;ARGOS;ARGOS:23825;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-09-01;3000-01-01;2147
4900705;23726;ARGOS;ARGOS:23726;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-09-01;3000-01-01;2147
4900706;60074;ARGOS;ARGOS:60074;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-10-01;3000-01-01;2147
4900707;60075;ARGOS;ARGOS:60075;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-10-01;3000-01-01;2147
4900708;60076;ARGOS;ARGOS:60076;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-10-01;3000-01-01;2147
4900709;60079;ARGOS;ARGOS:60079;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-10-01;3000-01-01;2147
4900710;60090;ARGOS;ARGOS:60090;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-09-01;3000-01-01;2147
4900711;60091;ARGOS;ARGOS:60091;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-10-01;3000-01-01;2147
4900712;60078;ARGOS;ARGOS:60078;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-10-01;3000-01-01;2147
4900713;60077;ARGOS;ARGOS:60077;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-09-01;3000-01-01;2147
4900714;60080;ARGOS;ARGOS:60080;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-09-01;3000-01-01;2147
4900715;60081;ARGOS;ARGOS:60081;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-09-01;3000-01-01;2147
4900716;60082;ARGOS;ARGOS:60082;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-09-01;3000-01-01;2147
4900717;60087;ARGOS;ARGOS:60087;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-09-01;3000-01-01;2147
4900718;60086;ARGOS;ARGOS:60086;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-09-01;3000-01-01;2147
4900719;60083;ARGOS;ARGOS:60083;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-09-01;3000-01-01;2147
4900720;60088;ARGOS;ARGOS:60088;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-09-01;3000-01-01;2147
4900721;60084;ARGOS;ARGOS:60084;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2005-09-01;3000-01-01;2147
4900722;60159;ARGOS;ARGOS:60159;FLOAT;PFLOAT;;;;;JAMSTEC (JAPAN MARINE SCIENCE & TECHNOLOGY CENTER);JPN;2006-06-01;3000-01-01;2147
4900723;17124;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2006-01-01;3000-01-01;14281
4900724;23261;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2006-01-01;3000-01-01;14281
4900725;58915;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2006-01-01;3000-01-01;14281
4900726;23272;ARGOS;SOLO_TS12;FLOAT;PFLOAT;;;;;SIO;USA;2006-01-01;3000-01-01;14281
4900727;57475;ARGOS;SOLO_TS16;FLOAT;PFLOAT;;;;;WHOI;USA;2006-01-01;3000-01-01;13281
4900728;57469;ARGOS;SOLO_TS16;FLOAT;PFLOAT;;;;;WHOI;USA;2006-01-01;3000-01-01;13281
4900729;57402;ARGOS;SOLO_TS16;FLOAT;PFLOAT;;;;;WHOI;USA;2006-01-01;3000-01-01;13281
4900730;57471;ARGOS;SOLO_TS16;FLOAT;PFLOAT;;;;;WHOI;USA;2006-01-01;3000-01-01;13281
4900731;57468;ARGOS;SOLO_TS16;FLOAT;PFLOAT;;;;;WHOI;USA;2006-01-01;3000-01-01;13281
4900732;57493;ARGOS;SOLO_TS16;FLOAT;PFLOAT;;;;;WHOI;USA;2006-01-01;3000-01-01;13281
4900733;48877;ARGOS;ARGOS:48877;FLOAT;PFLOAT;;;;;;;2006-03-01;3000-01-01;2442
4900733;48877;ARGOS;ARGOS:48877;FLOAT;PFLOAT;;;;;;;2006-03-01;3000-01-01;2442
4900734;48878;ARGOS;ARGOS:48878;FLOAT;PFLOAT;;;;;;;2006-03-01;3000-01-01;2442
4900734;48878;ARGOS;ARGOS:48878;FLOAT;PFLOAT;;;;;;;2006-03-01;3000-01-01;2442
4900735;37665;ARGOS;ARGOS:37665;FLOAT;PFLOAT;;;;;;;2006-02-01;3000-01-01;2442
4900735;37665;ARGOS;ARGOS:37665;FLOAT;PFLOAT;;;;;;;2006-02-01;3000-01-01;2442
4900736;37670;ARGOS;ARGOS:37670;FLOAT;PFLOAT;;;;;;;2006-01-01;3000-01-01;2442
4900736;37670;ARGOS;ARGOS:37670;FLOAT;PFLOAT;;;;;;;2006-01-01;3000-01-01;2442
4900737;37672;ARGOS;ARGOS:37672;FLOAT;PFLOAT;;;;;;;2006-02-01;3000-01-01;2442
4900737;37672;ARGOS;ARGOS:37672;FLOAT;PFLOAT;;;;;;;2006-02-01;3000-01-01;2442
4900738;37673;ARGOS;ARGOS:37673;FLOAT;PFLOAT;;;;;;;2006-02-01;3000-01-01;2442
4900738;37673;ARGOS;ARGOS:37673;FLOAT;PFLOAT;;;;;;;2006-02-01;3000-01-01;2442
4900739;37674;ARGOS;ARGOS:37674;FLOAT;PFLOAT;;;;;;;2006-01-01;3000-01-01;2442
4900739;37674;ARGOS;ARGOS:37674;FLOAT;PFLOAT;;;;;;;2006-01-01;3000-01-01;2442
4900740;37730;ARGOS;ARGOS:37730;FLOAT;PFLOAT;;;;;;;2006-01-01;3000-01-01;2442
4900740;37730;ARGOS;ARGOS:37730;FLOAT;PFLOAT;;;;;;;2006-01-01;3000-01-01;2442
4900741;37731;ARGOS;ARGOS:37731;FLOAT;PFLOAT;;;;;;;2006-03-01;3000-01-01;2442
4900741;37731;ARGOS;ARGOS:37731;FLOAT;PFLOAT;;;;;;;2006-03-01;3000-01-01;2442
4900742;37732;ARGOS;ARGOS:37732;FLOAT;PFLOAT;;;;;;;2006-01-01;3000-01-01;2442
4900742;37732;ARGOS;ARGOS:37732;FLOAT;PFLOAT;;;;;;;2006-01-01;3000-01-01;2442
4900745;57487;ARGOS;SOLO_TS16;FLOAT;PFLOAT;;;;;WHOI;USA;2006-01-01;3000-01-01;13281
4900746;64058;ARGOS;SOLO_TS16;FLOAT;PFLOAT;;;;;WHOI;USA;2006-01-01;3000-01-01;13281
4900747;64068;ARGOS;SOLO_TS16;FLOAT;PFLOAT;;;;;WHOI;USA;2006-01-01;3000-01-01;13281
4900748;57494;ARGOS;SOLO_TS16;FLOAT;PFLOAT;;;;;WHOI;USA;2006-03-01;3000-01-01;13281
4900749;57488;ARGOS;SOLO_TS16;FLOAT;PFLOAT;;;;;WHOI;USA;2006-01-01;3000-01-01;13281
4900750;57484;ARGOS;SOLO_TS16;FLOAT;PFLOAT;;;;;WHOI;USA;2006-01-01;3000-01-01;13281
4900751;57482;ARGOS;SOLO_TS16;FLOAT;PFLOAT;;;;;WHOI;USA;2006-02-01;3000-01-01;13281
4900752;57485;ARGOS;SOLO_TS16;FLOAT;PFLOAT;;;;;WHOI;USA;0206-02-01;3000-01-01;13281
4900753;57476;ARGOS;SOLO_TS16;FLOAT;PFLOAT;;;;;WHOI;USA;2006-02-01;3000-01-01;13281
4900754;64080;ARGOS;SOLO_TS16;FLOAT;PFLOAT;;;;;WHOI;USA;2006-05-01;3000-01-01;13281
4900755;64081;ARGOS;SOLO_TS16;FLOAT;PFLOAT;;;;;WHOI;USA;2006-05-01;3000-01-01;13281
4900756;64077;ARGOS;SOLO_TS16;FLOAT;PFLOAT;;;;;WHOI;USA;2006-05-01;3000-01-01;13281
4900757;57486;ARGOS;SOLO_TS16;FLOAT;PFLOAT;;;;;WHOI;USA;2006-05-01;3000-01-01;13281
4900758;64074;ARGOS;SOLO_TS16;FLOAT;PFLOAT;;;;;WHOI;USA;2005-01-01;3000-01-01;13281
4900759;64061;ARGOS;SOLO_TS16;FLOAT;PFLOAT;;;;;WHOI;USA;2006-05-01;3000-01-01;13281
4900760;64197;ARGOS;ARGOS:64197;FLOAT;PFLOAT;;;;;SIO;USA;2006-08-01;3000-01-01;14281
4900761;64196;ARGOS;ARGOS:64196;FLOAT;PFLOAT;;;;;SIO;USA;2006-08-01;3000-01-01;14281
4900762;64195;ARGOS;ARGOS:64195;FLOAT;PFLOAT;;;;;SIO;USA;2006-08-01;3000-01-01;14281
4900763;64193;ARGOS;ARGOS:64193;FLOAT;PFLOAT;;;;;SIO;USA;2006-08-01;3000-01-01;14281
4900764;64201;ARGOS;ARGOS:64201;FLOAT;PFLOAT;;;;;SIO;USA;2006-09-01;3000-01-01;14281
4900765;64200;ARGOS;ARGOS:64200;FLOAT;PFLOAT;;;;;SIO;USA;2006-09-01;3000-01-01;14281
4900766;64199;ARGOS;ARGOS:64199;FLOAT;PFLOAT;;;;;SIO;USA;2006-09-01;3000-01-01;14281
4900767;64198;ARGOS;ARGOS:64198;FLOAT;PFLOAT;;;;;SIO;USA;2006-09-01;3000-01-01;14281
4900768;64192;ARGOS;ARGOS:64192;FLOAT;PFLOAT;;;;;SIO;USA;2006-11-28;3000-01-01;14281
4900769;23268;ARGOS;ARGOS:23268;FLOAT;PFLOAT;;;;;SIO;USA;2006-11-29;3000-01-01;14281
4900770;23264;ARGOS;ARGOS:23264;FLOAT;PFLOAT;;;;;SIO;USA;2006-11-30;3000-01-01;14281
4900771;64062;ARGOS;ARGOS:64062;FLOAT;PFLOAT;;;;;WHOI;USA;2006-06-01;3000-01-01;13281
4900772;57483;ARGOS;ARGOS:57483;FLOAT;PFLOAT;;;;;WHOI;USA;2006-06-01;3000-01-01;13281
4900773;59043;ARGOS;ARGOS:59043;FLOAT;PFLOAT;;;;;NOAA/PMEL;USA;2006-12-30;3000-01-01;15281
4900774;64133;ARGOS;ARGOS:64133;FLOAT;PFLOAT;;;;;WHOI;USA;2006-07-01;3000-01-01;13281
4900775;64092;ARGOS;ARGOS:64092;FLOAT;PFLOAT;;;;;WHOI;USA;2006-07-01;3000-01-01;13281
4900776;64097;ARGOS;ARGOS:64097;FLOAT;PFLOAT;;;;;WHOI;USA;2006-07-01;3000-01-01;13281
4900777;64105;ARGOS;ARGOS:64105;FLOAT;PFLOAT;;;;;WHOI;USA;2006-07-01;3000-01-01;13281
4900778;64087;ARGOS;ARGOS:64087;FLOAT;PFLOAT;;;;;WHOI;USA;2006-07-01;3000-01-01;13281
4900780;64085;ARGOS;ARGOS:64085;FLOAT;PFLOAT;;;;;WHOI;USA;2006-08-01;3000-01-01;13281
4900781;64093;ARGOS;ARGOS:64093;FLOAT;PFLOAT;;;;;WHOI;USA;2006-08-01;3000-01-01;13281
4900782;64091;ARGOS;ARGOS:64091;FLOAT;PFLOAT;;;;;WHOI;USA;2006-08-01;3000-01-01;13281
4900783;64129;ARGOS;ARGOS:64129;FLOAT;PFLOAT;;;;;WHOI;USA;2006-09-16;3000-01-01;13281
4900784;64128;ARGOS;ARGOS:64128;FLOAT;PFLOAT;;;;;WHOI;USA;2006-09-17;3000-01-01;13281
4900785;64120;ARGOS;ARGOS:64120;FLOAT;PFLOAT;;;;;WHOI;USA;2006-09-17;3000-01-01;13281
4900786;64108;ARGOS;ARGOS:64108;FLOAT;PFLOAT;;;;;WHOI;USA;2006-09-15;3000-01-01;13281
4900787;64104;ARGOS;ARGOS:64104;FLOAT;PFLOAT;;;;;WHOI;USA;2006-09-16;3000-01-01;13281
4900788;64110;ARGOS;ARGOS:64110;FLOAT;PFLOAT;;;;;WHOI;USA;2006-09-17;3000-01-01;13281
4900789;64107;ARGOS;ARGOS:64107;FLOAT;PFLOAT;;;;;WHOI;USA;2006-09-18;3000-01-01;13281
4900790;64103;ARGOS;ARGOS:64103;FLOAT;PFLOAT;;;;;WHOI;USA;2006-09-19;3000-01-01;13281
4900791;64111;ARGOS;ARGOS:64111;FLOAT;PFLOAT;;;;;WHOI;USA;2006-09-30;3000-01-01;13281
4900792;64121;ARGOS;ARGOS:64121;FLOAT;PFLOAT;;;;;WHOI;USA;2006-10-02;3000-01-01;13281
4900793;64124;ARGOS;ARGOS:64124;FLOAT;PFLOAT;;;;;WHOI;USA;2006-10-05;3000-01-01;13281
4900794;700;IRIDIUM;;FLOAT;PFLOAT;;;;;WHOI;USA;2006-09-29;3000-01-01;
4900795;67428;ARGOS;ARGOS:67428;FLOAT;PFLOAT;;;;;WHOI;USA;2006-10-20;3000-01-01;13281
4900796;67420;ARGOS;ARGOS:67420;FLOAT;PFLOAT;;;;;WHOI;USA;2006-10-21;3000-01-01;13281
