# STATION_ID | OWNER | TTYPE | HULL | NAME | PAYLOAD | LOCATION | TIMEZONE | FORECAST | NOTE
#
42002|N|10-meter discus buoy|10D10|W GULF 207 NM East of Brownsville, TX|ARES payload|25.790 N 93.666 W (25&#176;47'24" N 93&#176;39'58" W)|C|FZNT24.KNHC |Station 42002 is transmitting intermittently since 04/18/2012.&nbsp;This buoy will be restored to service when it can be worked into the schedule.&nbsp; When the service date is known, it will be posted in the<a style="color: rgb(0, 0, 255); font-family: arial,helvetica,sans-serif;" href="http://www.ndbc.noaa.gov/ops.shtml">&nbsp;</a><a title="maintenance report" style="color: rgb(0, 0, 255); font-family: arial,helvetica,sans-serif;" href="http://www.ndbc.noaa.gov/ops.shtml">maintenance report.</a><br /><br />42002 was re-established at the above location on 2/8/2008.&nbsp;&nbsp;<br /><p>Previously the station was positioned at&nbsp;&nbsp;25* 10' 00" N 094* 25' 00" W.</p>
42003|N|3-meter discus buoy|3D25|E GULF 208 nm West of Naples, FL|AMPS payload|26.044 N 85.612 W (26&#176;2'38" N 85&#176;36'42" W)|C|FZNT24.KNHC |
42004|N|12-meter discus buoy|||MVXII payload|27.500 N 85.500 W (27&#176;30'0" N 85&#176;30'0" W)|C| |
42005|N|12-meter discus buoy|||MVXII payload|30.000 N 85.900 W (30&#176;0'0" N 85&#176;54'0" W)|C| |
42006|N|6-meter NOMAD buoy|||MVXII payload|26.500 N 96.000 W (26&#176;30'0" N 96&#176;0'0" W)|C| |
42007|N|3-meter discus buoy|3D36|BILOXI 22 nm SSE of Biloxi, MS|ARES 4.4 payload|30.090 N 88.769 W (30&#176;5'25" N 88&#176;46'7" W)|C|FZUS54.KLIX |42007 has been disestablished.&nbsp; Station 42040 has been re-established approximately 60 NM south of 42007's nominal position<br />
42008|N|Platform BTA||||28.700 N 95.300 W (28&#176;42'0" N 95&#176;18'0" W)|C| |
42009|N|10-meter discus buoy|||GSBP payload|29.300 N 87.500 W (29&#176;18'0" N 87&#176;30'0" W)|C| |
42010|N|Platform BTA||||29.700 N 93.400 W (29&#176;42'0" N 93&#176;24'0" W)|C| |
42011|N|Platform BTA||||29.700 N 93.500 W (29&#176;42'0" N 93&#176;30'0" W)|C| |
42012|N|3-meter discus buoy|3D12|Orange Beach, AL Buoy|ARES 4.4 payload|30.065 N 87.555 W (30&#176;3'55" N 87&#176;33'19" W)|C|FZUS54.KMOB |<a title="maintenance report" href="http://www.ndbc.noaa.gov/ops.shtml">&nbsp;</a>
42013|P|Offshore Buoy||C10 - Navy-2||27.169 N 82.926 W (27&#176;10'9" N 82&#176;55'34" W)|E|FZUS52.KTBW |
42014|P|Offshore Buoy||C17 - W. FL Sea-Coos||25.254 N 82.220 W (25&#176;15'16" N 82&#176;13'11" W)|E|FZUS52.KKEY |
42015|N|3-meter discus buoy|||DACT payload|30.100 N 88.200 W (30&#176;6'0" N 88&#176;12'0" W)|E| |
42016|N|3-meter discus buoy|||DACT payload|30.200 N 88.100 W (30&#176;11'60" N 88&#176;5'60" W)|C| |
42017|N|3-meter discus buoy|||DACT payload|27.900 N 90.900 W (27&#176;53'60" N 90&#176;54'0" W)|C| |
42018|N|3-meter discus buoy|||DACT payload|30.000 N 88.200 W (30&#176;0'0" N 88&#176;12'0" W)|C| |
42019|N|3-meter discus buoy|3D58|Freeport, TX 60 NM South of Freeport, TX|AMPS payload|27.913 N 95.353 W (27&#176;54'48" N 95&#176;21'10" W)|C|FZNT24.KNHC FZUS54.KHGX|<p>Station 42019 failed on 3/1/2012.&nbsp; It will berestored to service when it can be worked into the schedule.&nbsp; When thedate is known it will be posted in the <a href="http://www.ndbc.noaa.gov/ops.shtml">Weekly Maintenance Report</a>. </p>
42020|N|3-meter discus buoy|3DV11|Corpus Christi, TX 50NM Southeast of Corpus Christi, TX|ARES payload|26.966 N 96.695 W (26&#176;57'59" N 96&#176;41'42" W)|C|FZNT24.KNHC FZUS54.KBRO|
42021|P|Offshore Buoy||C14 - Pasco County Buoy, FL||28.311 N 83.306 W (28&#176;18'40" N 83&#176;18'22" W)|E|FZUS52.KTBW |
42022|P|Offshore Buoy||C12 - West Florida Central Buoy||27.498 N 83.722 W (27&#176;29'54" N 83&#176;43'18" W)|E|FZUS52.KTBW |
42023|P|Offshore Buoy||C13 - West Florida South Buoy||26.064 N 83.074 W (26&#176;3'49" N 83&#176;4'25" W)|E|FZUS52.KTBW |
42024|P|Offshore Buoy||C16 - W. FL MERHAB||27.464 N 84.219 W (27&#176;27'50" N 84&#176;13'8" W)|E|FZNT24.KNHC |
42025|N|1.8-meter discus buoy|||VEEP payload|24.900 N 80.400 W (24&#176;53'60" N 80&#176;24'0" W)|C| |
42035|N|3-meter discus buoy|3D54|GALVESTON  22NM East of Galveston, TX|ARES 4.4 payload|29.232 N 94.413 W (29&#176;13'54" N 94&#176;24'46" W)|C|FZUS54.KHGX FZUS54.KLCH|
42036|N|3-meter discus buoy|3D73|W. TAMPA  106NM West Northwest of Tampa, FL|ARES 4.4 payload|28.500 N 84.517 W (28&#176;30'0" N 84&#176;31'0" W)|E|FZUS52.KTBW FZNT24.KNHC|
42037|N|2.4-meter discus buoy|||DACT payload|24.500 N 81.400 W (24&#176;30'0" N 81&#176;24'0" W)|E| |Buoy disestablished.
42038|N|3-meter discus buoy|3D35|North Mid Gulf of Mexico|ARES payload|27.421 N 92.555 W (27&#176;25'15" N 92&#176;33'17" W)|C|FZNT24.KNHC |Station 42038 failed and was disestablished May 9, 2006.  The station had been part of an externally funded Minerals Management Service program that has ended.  Use the "Observations from Nearby Stations and Ships" link below to see a listing of the nearest stations.  The historical data will remain available.  The station page is accessible via our historical map, or you can always just put the station ID in the Station ID Search box.
42039|N|3-meter discus buoy|3D15|PENSACOLA - 115NM East Southeast of Pensacola, FL|ARES payload|28.791 N 86.008 W (28&#176;47'28" N 86&#176;0'29" W)|C|FZUS52.KTAE FZNT24.KNHC|<p>Station 42039 stopped transmitting 06/10/2012.&nbsp;This buoy will be fully restored to service when it can be worked into the schedule.&nbsp; When the service date is known, it will be posted in the&nbsp;<a title="maintenance report" style="FONT-FAMILY: arial,helvetica,sans-serif; COLOR: rgb(0,51,153)" href="http://www.ndbc.noaa.gov/ops.shtml">maintenance report.</a><a title="maintenance report" style="FONT-FAMILY: arial,helvetica,sans-serif; COLOR: rgb(0,51,153)" href="http://www.ndbc.noaa.gov/ops.shtml">&nbsp;</a></p><p>Buoy hull 3D15 has gone adrift 8/28/12 by 2130Z. Click <a title="here" href="http://www.ndbc.noaa.gov/nws_special/42039.txt">here</a> for latest position.</p>
42040|N|10-meter discus buoy|10D08|LUKE OFFSHORE TEST PLATFORM 64 nm South of Dauphin Island, AL|ARES 4.4 payload|29.212 N 88.207 W (29&#176;12'45" N 88&#176;12'27" W)|C|FZUS54.KLIX FZNT24.KNHC|<p>Station 42040 was re-established on 4/1/2010.</p><p>Previously the station was positioned at 29° 12' 19"N 88° 12' 19"W.<br /></p><p>Station 42040 is transmitting sporadically since 8/7/12.&nbsp;This buoy will be restored to service when it can be worked into the schedule.&nbsp; When the service date is known, it will be posted in the<a style="color: rgb(0, 51, 153); font-family: arial, helvetica, sans-serif; " href="http://www.ndbc.noaa.gov/ops.shtml">&nbsp;</a><a title="maintenance report" style="color: rgb(0, 51, 153); font-family: arial, helvetica, sans-serif; " href="http://www.ndbc.noaa.gov/ops.shtml">maintenance report.</a> </p>
42041|N|3-meter discus buoy| 24|North Mid Gulf 110NM South of Grand Isle, LA|MARS payload|27.504 N 90.462 W (27&#176;30'14" N 90&#176;27'44" W)|C|FZUS54.KLIX |Station 42041 was disestablished March 16, 2005.  The station had been part of an externally funded Minerals Management Service program that has ended.  Use the "Observations from Nearby Stations and Ships" link below to see a listing of the nearest stations.  The historical data will remain available.  The station page is accessible via our historical map, or you can always just put the station ID in the Station ID Search box.
42042|N|3-meter discus buoy| 28|Pascagoula|MARS payload|29.880 N 88.320 W (29&#176;52'48" N 88&#176;19'12" W)|C| |
42043|T|TABS II||GA-252 TABS B||28.982 N 94.919 W (28&#176;58'55" N 94&#176;55'7" W)|C|FZUS54.KHGX |
42044|T|TABS II||PS-1126 TABS J||26.191 N 97.051 W (26&#176;11'29" N 97&#176;3'3" W)|C|FZUS54.KBRO |
42045|T|TABS II||PI-745 TABS K||26.217 N 96.500 W (26&#176;13'0" N 96&#176;29'59" W)|C|FZNT24.KNHC |
42046|T|TABS II||HI-A595 TABS N||27.890 N 94.037 W (27&#176;53'23" N 94&#176;2'12" W)|C|FZNT24.KNHC |
42047|T|TABS II||HI-A389 TABS V||27.897 N 93.597 W (27&#176;53'48" N 93&#176;35'50" W)|C|FZNT24.KNHC |
42048|T|TABS II||TABS D||27.940 N 96.843 W (27&#176;56'23" N 96&#176;50'35" W)|C|FZNT24.KNHC |<p class="MsoNormal"> </p><p class="MsoNormal">NOTICE: &nbsp;In&nbsp;addition &nbsp;to &nbsp;the &nbsp;3 &nbsp;meter&nbsp;hull &nbsp;for &nbsp;station &nbsp;41048, an &nbsp;old &nbsp;12 &nbsp;meter &nbsp;hull &nbsp;is&nbsp;in &nbsp;standby &nbsp;mode &nbsp;for&nbsp;the &nbsp;station &nbsp;and &nbsp;is &nbsp;located &nbsp;at &nbsp;position&nbsp;31.978N, 69.649W (31*58'42"N 69*38'56"W)</p>
42049|T|TABS II||TABS W||28.351 N 96.006 W (28&#176;21'3" N 96&#176;0'21" W)|C|FZNT24.KNHC |
42050|T|TABS II||TABS F||28.843 N 94.242 W (28&#176;50'33" N 94&#176;14'30" W)|C|FZNT24.KNHC |
42051|T|TABS II||TABS R||29.635 N 93.642 W (29&#176;38'6" N 93&#176;38'30" W)|C|FZNT24.KNHC |
42053|N|12-meter discus buoy| LNB11|Pascagoula South|MARS payload|29.550 N 88.500 W (29&#176;33'0" N 88&#176;30'0" W)|C| |
42054|N|12-meter discus buoy| LNB06|East Gulf|MARS payload|26.000 N 87.730 W (26&#176;0'0" N 87&#176;43'48" W)|C|FZNT24.KNHC |Buoy 42054 was a short term project that has ended.
42055|N|3-meter discus buoy|3DV12|Bay of Campeche|AMPS payload|22.203 N 94.000 W (22&#176;12'10" N 94&#176;0'1" W)|C|FZNT24.KNHC |<p class="MsoNormal">&nbsp;NOTICE: &nbsp;In addition to the 3 meter hull for station 42055, an old 12 meter hull is located at position 22.017N, 94.046W (22*01'02"N 94 *02'45" W) and is non-functional.<br /></p> <p class="MsoNormal"><br /><br /></p>
42056|N|3-meter discus buoy|3D39| Yucatan Basin|AMPS payload|19.802 N 84.857 W (19&#176;48'6" N 84&#176;51'24" W)|C|FZNT23.KNHC |NOTICE: &nbsp;In addition to the 3 meter hull for station 42056, an old 12 meter hull is in standby mode for the station and is located at position19.877N, 85.059W (19*52'37"N 85*03'32" W)
42057|N|3-meter discus buoy|3D80|Western Caribbean|AMPS payload|17.002 N 81.501 W (17&#176;0'8" N 81&#176;30'2" W)|E|FZNT23.KNHC |<p class="MsoNormal">NOTICE: &nbsp;In&nbsp;addition &nbsp;to &nbsp;the &nbsp;3 &nbsp;meter&nbsp;hull &nbsp;for &nbsp;station &nbsp;42057, an &nbsp;old &nbsp;10 &nbsp;meter &nbsp;hull &nbsp;is&nbsp;in &nbsp;standby &nbsp;mode &nbsp;for&nbsp;the &nbsp;station &nbsp;and &nbsp;is &nbsp;located &nbsp;at &nbsp;position&nbsp;16.834N, 81.501W (16*50'01"N 81*30'02"W)</p>
42058|N|3-meter discus buoy|3D59|Central Caribbean|ARES 4.4 payload|14.923 N 74.918 W (14&#176;55'23" N 74&#176;55'4" W)|E|FZNT23.KNHC |
42059|N|6-meter NOMAD buoy|6N43|Eastern Caribbean|ARES payload|15.054 N 67.472 W (15&#176;3'14" N 67&#176;28'19" W)|N|FZNT23.KNHC |<br /><a title="maintenance report" href="http://www.ndbc.noaa.gov/ops.shtml">&nbsp;</a>
42060|N|6-meter NOMAD buoy|6N56|Eastern Caribbean|AMPS payload|16.333 N 63.500 W (16&#176;19'59" N 63&#176;30'1" W)|N|FZNT23.KNHC |
42065|N|2.3-meter NOOSS buoy|2.3D09|Near 42058 Central Caribbean|AMPS payload|14.926 N 75.046 W (14&#176;55'35" N 75&#176;2'45" W)|E|FZNT23.KNHC |Buoy at station 42065 went adrift on 12/7/11 and has since been recovered.&nbsp;<a href="http://www.ndbc.noaa.gov/ops.shtml"><br /></a><br />
42067|US|3-meter discus buoy||USM3M02||30.043 N 88.649 W (30&#176;2'36" N 88&#176;38'57" W)|C|FZUS54.KLIX |
42080|N|1.8-meter discus buoy|1.8D008|Offshore Sand Key, FL|WAMDAS payload|24.396 N 81.934 W (24&#176;23'44" N 81&#176;56'2" W)|E|FZUS52.KKEY |Other weather data for this area are available at <a href="/station_page.php?station=sanf1">SANF1</a>.<p>Station 42080 has been disestablished</p>
42085|CI|2.5-meter ODAS buoy||Southeast of Ponce, PR||17.860 N 66.524 W (17&#176;51'37" N 66&#176;31'26" W)|N| |<a href="http://www.caricoos.org/drupal/">http://www.caricoos.org/drupal/</a>
42099|R|Waverider Buoy||Offshore St. Petersburg, FL (144)||27.340 N 84.245 W (27&#176;20'25" N 84&#176;14'42" W)|E| |
42360|PB|Buoy||BW Pioneer buoy - Walker Ridge 249||26.700 N 90.460 W (26&#176;42'0" N 90&#176;27'36" W)|C| |Anemometers are located at 3 meters above sea level but they are corrected to 10 meters by the owner.
42361|SH|Fixed Drilling Platform||Auger - Garden Banks 426||27.550 N 92.490 W (27&#176;33'0" N 92&#176;29'24" W)|C| |
42362|SH|Fixed Drilling Platform||Brutus - Green Canyon 158||27.800 N 90.670 W (27&#176;48'0" N 90&#176;40'12" W)|C| |
42363|SH|Fixed Drilling Platform||Mars - Mississippi Canyon 807||28.160 N 89.220 W (28&#176;9'36" N 89&#176;13'12" W)|C| |
42364|SH|Fixed Drilling Platform||Ram-Powell - Viosca Knoll 956||29.060 N 88.090 W (29&#176;3'36" N 88&#176;5'24" W)|C| |
42365|SH|Fixed Drilling Platform||Ursa - Mississippi Canyon 809||28.200 N 89.120 W (28&#176;12'0" N 89&#176;7'12" W)|C| |
42366|KM|Fixed Drilling Platform||Red Hawk - Garden Banks 877||27.122 N 91.959 W (27&#176;7'18" N 91&#176;57'31" W)|C| |
42367|TO|Fixed Drilling Platform||Matterhorn - Mississippi Canyon 243||28.743 N 88.826 W (28&#176;44'33" N 88&#176;49'32" W)|C| |
42368|CO|Fixed Drilling Platform||Magnolia - Garden Banks 783||27.204 N 92.203 W (27&#176;12'14" N 92&#176;12'9" W)|C| |
42369|BP|Fixed Drilling Platform||Mad Dog - Green Canyon 782||27.189 N 90.269 W (27&#176;11'19" N 90&#176;16'7" W)|C| |
42370|BP|Fixed Drilling Platform||Holstein - Green Canyon 645||27.321 N 90.536 W (27&#176;19'17" N 90&#176;32'8" W)|C| |
42371|CT|Fixed Drilling Platform||Typhoon - Green Canyon 237||27.732 N 91.111 W (27&#176;43'54" N 91&#176;6'40" W)|C| |This station was disestablished in 2005 and no longer produces data. The historical data remain available.
42372|CT|Fixed Drilling Platform||Genesis - Green Canyon 205||27.779 N 90.519 W (27&#176;46'46" N 90&#176;31'7" W)|C| |
42373|KM|Fixed Drilling Platform||Boomvang - East Breaks 643||27.354 N 94.625 W (27&#176;21'13" N 94&#176;37'31" W)|C| |
42374|BP|Fixed Drilling Platform||Horn Mountain - Mississippi Canyon 126 and 127||28.866 N 88.056 W (28&#176;51'58" N 88&#176;3'23" W)|C| |
42375|BP|Fixed Drilling Platform||Na Kika - Mississippi Canyon 474||28.521 N 88.289 W (28&#176;31'15" N 88&#176;17'20" W)|C| |
42376|BP|Fixed Drilling Platform||Marlin - Viosca Knoll 915||29.108 N 87.944 W (29&#176;6'27" N 87&#176;56'37" W)|C| |
42377|KM|Fixed Drilling Platform||Constitution - Green Canyon 680||27.293 N 90.968 W (27&#176;17'33" N 90&#176;58'5" W)|C| |
42379|AN|Fixed Drilling Platform||Marco Polo - Green Canyon 608||27.362 N 90.181 W (27&#176;21'43" N 90&#176;10'53" W)|C| |
42380|WI|Fixed Drilling Platform||Devil's Tower - Mississippi Canyon 773||28.209 N 88.738 W (28&#176;12'32" N 88&#176;44'15" W)|C| |
42381|AT|Fixed Drilling Platform||Innovator - Mississippi Canyon 711||28.221 N 89.616 W (28&#176;13'15" N 89&#176;36'56" W)|C| |
42382|KM|Mobile Offshore Drilling Unit||Gunnison - Garden Banks 668||27.304 N 93.538 W (27&#176;18'14" N 93&#176;32'18" W)|C| |
42383|BH|Fixed Drilling Platform||Neptune - Green Canyon 613||27.370 N 89.924 W (27&#176;22'12" N 89&#176;55'26" W)|C| |
42384|EP|Fixed Drilling Platform||Prince TLP - Ewing Bank 1003||27.993 N 90.326 W (27&#176;59'34" N 90&#176;19'33" W)|C| |
42385|CT|Fixed Drilling Platform||Blind Faith - Mississippi Canyon 696||28.340 N 88.266 W (28&#176;20'24" N 88&#176;15'56" W)|C| |
42386|CT|Fixed Drilling Platform||Tahiti - Green Canyon 641||27.326 N 90.714 W (27&#176;19'34" N 90&#176;42'51" W)|C| |
42387|MU|Fixed Drilling Platform||Thunderhawk - Mississippi Canyon 734||28.267 N 88.399 W (28&#176;16'2" N 88&#176;23'56" W)|C| |
42388|HE|Mobile Offshore Drilling Unit||Producer 1 - Green Canyon 237||27.730 N 91.109 W (27&#176;43'47" N 91&#176;6'31" W)|C| |
42390|SH|Fixed Drilling Platform||Perdido Host - Alaminos Canyon 857||26.129 N 94.898 W (26&#176;7'44" N 94&#176;53'53" W)|C| |
42391|AT|Fixed Drilling Platform||Titan - Mississippi Canyon 941||28.034 N 89.101 W (28&#176;2'2" N 89&#176;6'4" W)|C| |
42392|BP|Fixed Drilling Platform||Atlantis - Green Canyon ###||27.196 N 90.027 W (27&#176;11'44" N 90&#176;1'37" W)|C| |
42393|BH|Fixed Drilling Platform||Shenzi - Green Canyon 653||27.301 N 90.135 W (27&#176;18'2" N 90&#176;8'6" W)|C| |
42407|N|2.6-meter discus buoy|2.6D03|230 NM South of San Juan, PR|DART II payload|15.289 N 68.215 W (15&#176;17'22" N 68&#176;12'54" W)|?| |
42408|N|2.6-meter discus buoy|D22|310 NM South-Southeast of New Orleans, LA|DART II payload|25.200 N 87.000 W (25&#176;12'0" N 87&#176;0'0" W)|?| |Buoy&nbsp;42408 has gone adrift on 12/11/2008 and was recovered 12/19/2008.&nbsp;It is not reporting any water column heights or tsunami event messages since 12/11/2008. It has been replaced by 42409 located approximately 100NM to the NE. Station has been disestablished.
42409|N|2.6-meter discus buoy|2.6D22|295 NM Southeast of New Orleans, LA|DART II payload|27.080 N 85.714 W (27&#176;4'49" N 85&#176;42'50" W)|E| |<p>Station 42409 has stopped transmitting water column height and tsunami data as of 4/28/2012. It will be serviced when it can be worked into the maintenance schedule. </p><p>Last reported position was 4/19/2012 and it was on station at that time.&nbsp; Hull 2.6D22 stopped transmitting position data as of 4/19/2012.&nbsp; However, during service visit on 5/24/2012, the buoy was not on station and is now presumed adrift.</p>
42429|N||NDBC2|DART GLIDER TEST STATION |DART II payload|27.401 N 85.671 W (27&#176;24'4" N 85&#176;40'17" W)|| |<p>This station is a DART Test station and is NOT an operational station.</p><p>This test station is being used to test the Mid Frequency BPR&nbsp; and the DART Glider (NDBC2). </p>
42430|N|Test station||DART Test Station||27.000 N 86.000 W (27&#176;0'0" N 86&#176;0'0" W)|E| |This is a DART TEST station only. It is NOT an operational station.
42534|N|Drifting Buoy||Moored Drifter||29.643 N 93.839 W (29&#176;38'34" N 93&#176;50'20" W)|C| |Station 42534 has&nbsp; failed.
42851|SH|Mobile Offshore Drilling Unit||Globetrotter 1 - Walker Ridge 95||26.863 N 91.587 W (26&#176;51'48" N 91&#176;35'12" W)|C| |
42852|LL|Mobile Offshore Drilling Unit||Who Dat - Mississippi Canyon 547||28.501 N 89.769 W (28&#176;30'4" N 89&#176;46'8" W)|C| |
42861|SH|Mobile Offshore Drilling Unit||Deepwater Nautilus -  Mississippi Canyon 348||28.634 N 87.982 W (28&#176;38'4" N 87&#176;58'56" W)|C| |
42862|SH|Mobile Offshore Drilling Unit||Jim Thompson - Green Canyon 158||27.800 N 90.670 W (27&#176;48'0" N 90&#176;40'12" W)|C| |
42863|AT|Mobile Offshore Drilling Unit||Ocean Victory - Green Canyon 300 #2||27.486 N 90.191 W (27&#176;29'9" N 90&#176;11'26" W)|C| |
42864|NF|Mobile Offshore Drilling Unit||Noble Max Smith - Mississippi Canyon 754||28.195 N 89.636 W (28&#176;11'42" N 89&#176;38'9" W)|C| |
42865|EN|Mobile Offshore Drilling Unit||Celtic Sea - Green Canyon 517||27.466 N 90.305 W (27&#176;27'56" N 90&#176;18'18" W)|C| |
42866|EN|Mobile Offshore Drilling Unit||Transocean Amirante - Mississippi Canyon 460||28.491 N 88.997 W (28&#176;29'27" N 88&#176;59'51" W)|C| |
42867|CT|Mobile Offshore Drilling Unit||DeepSeas - Green Canyon 640||27.317 N 90.754 W (27&#176;19'0" N 90&#176;45'14" W)|C| |
42868|BP|Mobile Offshore Drilling Unit||Discoverer Enterprise - Green Canyon 699||27.262 N 89.998 W (27&#176;15'42" N 89&#176;59'54" W)|C| |
42869|AT|Mobile Offshore Drilling Unit||Ocean Confidence - Mississippi Canyon 305||28.695 N 87.931 W (28&#176;41'43" N 87&#176;55'50" W)|C| |
42870|ME|Mobile Offshore Drilling Unit||Ocean America - Green Canyon 505||27.458 N 90.867 W (27&#176;27'30" N 90&#176;52'2" W)|C| |
42871|BH|Mobile Offshore Drilling Unit||C R Luigs - Green Canyon 654||27.309 N 90.072 W (27&#176;18'32" N 90&#176;4'20" W)|C| |
42872|BP|Mobile Offshore Drilling Unit||Deepwater Horizon||28.738 N 88.366 W (28&#176;44'17" N 88&#176;21'57" W)|C| |Station disestablished on 4/21/2010.<br />
42873|AT|Mobile Offshore Drilling Unit||Ocean Quest - Mississippi Canyon 711||28.252 N 89.622 W (28&#176;15'6" N 89&#176;37'18" W)|C| |
42874|AN|Mobile Offshore Drilling Unit||DeepWater Millennium - Garden Banks 877||27.121 N 91.922 W (27&#176;7'16" N 91&#176;55'19" W)|C| |
42875|LL|Mobile Offshore Drilling Unit||Amos Runner - Mississippi Canyon 431||28.567 N 88.257 W (28&#176;34'3" N 88&#176;15'27" W)|C| |
42876|NF|Mobile Offshore Drilling Unit||Ocean Star - Garden Banks 293||27.676 N 92.534 W (27&#176;40'34" N 92&#176;32'4" W)|C| |
42877|SH|Mobile Offshore Drilling Unit||Cajun Express - Mississippi Canyon 762||28.180 N 89.290 W (28&#176;10'48" N 89&#176;17'24" W)|C| |
42878|MO|Mobile Offshore Drilling Unit||Paul Romano - Green Canyon 244||27.726 N 90.730 W (27&#176;43'32" N 90&#176;43'49" W)|C| |
42879|CT|Mobile Offshore Drilling Unit||ENSCO 7500 - Atwater Valley 138||27.801 N 89.642 W (27&#176;48'5" N 89&#176;38'32" W)|C| |
42880|NF|Mobile Offshore Drilling Unit||Ocean Voyager - Mississippi Canyon 29||28.936 N 88.543 W (28&#176;56'10" N 88&#176;32'34" W)|C| |
42881|EN|Mobile Offshore Drilling Unit||Transocean Marianas - Atwater Valley 428||27.554 N 88.361 W (27&#176;33'13" N 88&#176;21'38" W)|C| |
42882|AN|Mobile Offshore Drilling Unit||Ocean Valiant - East Breaks 646||27.339 N 94.470 W (27&#176;20'20" N 94&#176;28'13" W)|C| |
42883|TN|Mobile Offshore Drilling Unit||Ocean Concord - Ewing Bank 301||27.678 N 94.151 W (27&#176;40'41" N 94&#176;9'5" W)|C| |
