00;000;PABL;Buckland, Buckland Airport;AK;United States;4;65-58-56N;161-09-07W;;;7;;
02;823;----;Muonio;;Finland;6;67-58N;023-41E;;;253;253;
02;836;EFSO;Sodankyla;;Finland;6;67-22N;026-39E;67-22N;026-39E;179;179;P
02;844;EFPE;Pello;;Finland;6;66-48N;024-00E;;;84;84;
02;845;EFRO;Rovaniemi;;Finland;6;66-34N;025-50E;;;197;201;
02;848;----;Salla;;Finland;6;66-49N;028-40E;;;221;223;
02;863;----;Kemi I;;Finland;6;65-25N;024-08E;;;13;13;
02;864;EFKE;Kemi;;Finland;6;65-47N;024-35E;;;15;;
02;867;EFPU;Pudasjarvi;;Finland;6;65-22N;027-01E;;;114;117;
02;869;EFKS;Kuusamo;;Finland;6;65-58N;029-11E;;;262;263;P
02;874;EFHL;Hailuoto;;Finland;6;65-02N;024-48E;;;6;6;
02;875;EFOU;Oulu;;Finland;6;64-56N;025-22E;;;12;15;P
02;879;EFSU;Suomussalmi;;Finland;6;64-54N;029-01E;;;223;224;
02;897;EFKI;Kajaani;;Finland;6;64-17N;027-41E;;;143;136;P
02;901;----;Masskar;;Finland;6;63-44N;022-35E;;;11;13;
02;903;EFKK;Kruunupyy;;Finland;6;63-43N;023-09E;;;25;;
02;905;----;Nivala;;Finland;6;63-55N;024-58E;;;79;81;P
02;907;----;Ulkokalla;;Finland;6;64-20N;023-36E;;;10;10;
02;910;----;Valassaaret;;Finland;6;63-26N;021-04E;;;4;8;
02;911;EFVA;Vaasa;;Finland;6;63-03N;021-46E;;;4;;
02;912;----;Vaasa;;Finland;6;63-06N;021-35E;;;4;14;
02;913;EFKA;Kauhava;;Finland;6;63-06N;023-02E;;;42;44;
02;915;EFVI;Viitasaari;;Finland;6;63-05N;025-52E;;;132;132;
02;917;EFKU;Kuopio;;Finland;6;63-01N;027-48E;63-01N;027-48E;98;102;P
02;919;----;Ilomantsi;;Finland;6;62-41N;030-57E;;;162;165;
02;921;----;Moikipaa;;Finland;6;62-53N;021-06E;;;4;13;
02;924;EFHT;Ahtari;;Finland;6;62-32N;024-13E;;;157;161;
02;929;EFJO;Joensuu;;Finland;6;62-40N;029-38E;;;119;117;P
02;935;EFJY;Jyvaskyla;;Finland;6;62-24N;025-41E;62-24N;025-40E;141;145;P
02;942;----;Niinisalo;;Finland;6;61-51N;022-28E;;;134;136;
02;944;EFTP;Tampere / Pirkkala;;Finland;6;61-25N;023-35E;;;112;112;P
02;945;EFHA;Halli;;Finland;6;61-51N;024-48E;;;143;145;
02;947;EFMI;Mikkeli;;Finland;6;61-44N;027-18E;;;138;138;
02;948;EFSA;Savonlinna;;Finland;6;61-57N;028-57E;;;95;95;
02;952;EFPO;Pori;;Finland;6;61-28N;021-48E;;;13;17;P
02;958;EFLP;Lappeenranta;;Finland;6;61-02-45N;028-08-55E;;;106;;
02;961;----;Kuuskajaskari;;Finland;6;61-08N;021-22E;;;6;10;
02;963;----;Jokioinen;;Finland;6;60-49N;023-30E;60-49N;023-30E;104;103;P
02;965;----;Lahti;;Finland;6;60-58N;025-38E;;;83;84;
02;966;EFUT;Utti;;Finland;6;60-54N;026-56E;;;100;100;
02;970;EFMA;Mariehamn / Aland Island;;Finland;6;60-07N;019-54E;;;6;;
02;971;----;Jomala;;Finland;6;60-09N;019-52E;;;9;10;
02;972;EFTU;Turku;;Finland;6;60-31N;022-16E;60-31N;022-16E;49;59;P
02;973;----;Suomusjarvi;;Finland;6;60-24N;023-46E;;;84;86;
02;974;EFHK;Helsinki-Vantaa;;Finland;6;60-19N;024-58E;60-19N;024-58E;51;56;P
02;975;EFHF;Helsinki-Malmi;;Finland;6;60-15N;025-03E;;;17;28;
02;976;----;Rankki;;Finland;6;60-22N;026-58E;;;11;12;P
02;980;----;Nyhamn;;Finland;6;59-58N;019-58E;;;8;10;
02;981;----;Uto;;Finland;6;59-47N;021-23E;;;9;7;P
02;982;----;Russaro;;Finland;6;59-46N;022-57E;;;6;11;P
02;984;----;Bagaskar;;Finland;6;59-56N;024-01E;;;10;21;
02;987;----;Kallbadagrund;;Finland;6;59-59N;025-36E;;;19;19;
02;988;----;Isosaari;;Finland;6;60-06N;025-04E;;;4;5;
02;990;----;Kumlinge;;Finland;6;60-18N;020-45E;;;4;5;
02;993;----;Market;;Finland;6;60-18N;019-08E;;;11;11;
03;001;----;Muckle Flugga;;United Kingdom;6;60-51N;000-53W;;;53;0;
03;002;----;Baltasound;;United Kingdom;6;60-45N;000-51W;;;15;0;
03;003;EGPB;Sumburgh Cape ;;United Kingdom;6;59-53N;001-18W;;;5;;
03;005;----;Lerwick;;United Kingdom;6;60-08N;001-11W;60-08N;001-11W;82;84;P
03;006;----;Sella Ness;;United Kingdom;6;60-27N;001-16W;;;7;0;
03;007;----;Muckle Holm;;United Kingdom;6;60-35N;001-16W;;;22;0;
03;008;----;Fair Isle;;United Kingdom;6;59-32N;001-38W;;;57;0;
03;009;----;North Ronaldsay;;United Kingdom;6;59-22N;002-25W;;;11;;
03;010;----;Sule Skerry;;United Kingdom;6;59-05N;004-24W;;;16;0;
03;011;----;North Rona;;United Kingdom;6;59-07N;005-49W;;;98;0;
03;013;----;Foula;;United Kingdom;6;60-09N;002-04W;;;22;;
03;014;----;Foula;;United Kingdom;6;60-07N;002-04W;;;13;0;
03;017;EGPA;Kirkwall Airport;;United Kingdom;6;58-57N;002-54W;;;21;0;P
03;021;----;Lochboisdale;;United Kingdom;6;57-09N;007-19W;;;6;;
03;022;EGPL;Benbecula;;United Kingdom;6;57-28N;007-22W;;;6;0;P
03;023;----;South Uist Range;;United Kingdom;6;57-20N;007-22W;;;10;;
03;025;----;Butt Of Lewis;;United Kingdom;6;58-31N;006-16W;;;23;0;
03;026;EGPO;Stornoway;;United Kingdom;6;58-13N;006-19W;58-13N;006-19W;9;13;P
03;027;----;Waterstein;;United Kingdom;6;57-26N;006-46W;;;83;;
03;031;----;Loch Glascanoch;;United Kingdom;6;57-43N;004-53W;;;265;;
03;034;----;Aultbea;;United Kingdom;6;57-52N;005-38W;;;11;0;
03;035;----;Barra;;United Kingdom;6;57-02N;007-27W;;;3;;
03;040;----;Kilmory;;United Kingdom;6;56-46N;006-03W;;;45;;
03;041;----;Aonach Mor;;United Kingdom;6;56-49N;004-58W;;;1130;;
03;044;----;Altnaharra;;United Kingdom;6;58-17N;004-26W;;;81;;
03;047;----;Tulloch Bridge;;United Kingdom;6;56-52N;004-42W;;;237;0;
03;049;----;Cape Wrath;;United Kingdom;6;58-38N;005-00W;;;112;0;
03;054;----;Strathy Point;;United Kingdom;6;58-36N;004-01W;;;32;;
03;055;----;Rackwick;;United Kingdom;6;58-52N;003-23W;;;20;;
03;057;----;Foyers;;United Kingdom;6;57-16N;004-29W;;;21;0;
03;058;----;Invergordon Harbour;;United Kingdom;6;57-41N;004-10W;;;3;0;
03;059;EGPE;Inverness / Dalcross;;United Kingdom;6;57-32N;004-03W;;;9;0;
03;062;EGQA;Tain Range;;United Kingdom;6;57-49N;003-58W;;;4;0;
03;063;----;Aviemore;;United Kingdom;6;57-12N;003-50W;;;220;0;
03;065;----;Cairngorm;;United Kingdom;6;57-07N;003-38W;;;1245;0;
03;066;EGQK;Kinloss;;United Kingdom;6;57-39N;003-34W;57-39N;003-34W;7;0;P
03;068;EGQS;Lossiemouth;;United Kingdom;6;57-43N;003-19W;;;13;;P
03;070;----;Glenlivet;;United Kingdom;6;57-21N;003-21W;;;213;0;
03;072;----;Cairnwell;;United Kingdom;6;56-53N;003-25W;;;933;0;
03;074;----;Scrabster Harbour;;United Kingdom;6;58-37N;003-33W;;;10;;
03;075;EGPC;Wick;;United Kingdom;6;58-27N;003-05W;;;39;0;P
03;076;----;Temp For 03075;;United Kingdom;6;58-27N;003-06W;;;39;;
03;077;----;Lybster;;United Kingdom;6;58-19N;003-17W;;;85;;
03;080;----;Aboyne;;United Kingdom;6;57-05N;002-50W;;;140;0;
03;085;----;Inchmarlo;;United Kingdom;6;57-04N;002-32W;;;80;;
03;088;----;Inverbervie;;United Kingdom;6;56-51N;002-16W;;;134;0;
03;091;EGPD;Aberdeen / Dyce;;United Kingdom;6;57-12N;002-13W;57-12N;002-13W;65;0;P
03;092;----;Peterhead Harbour;;United Kingdom;6;57-30N;001-46W;;;15;0;
03;094;----;Rosehearty;;United Kingdom;6;57-42N;002-07W;;;4;0;
03;100;EGPU;Tiree;;United Kingdom;6;56-30N;006-53W;;;12;0;P
03;102;----;Orsay;;United Kingdom;6;55-40N;006-30W;;;23;0;
03;111;EGQJ;Machrihanish;;United Kingdom;6;55-26N;005-42W;;;13;0;
03;114;----;Oban;;United Kingdom;6;56-25N;005-28W;;;4;0;
03;120;----;Lochranza;;United Kingdom;6;55-42N;005-18W;;;46;;
03;121;----;Kildonan;;United Kingdom;6;55-26N;005-06W;;;18;;
03;130;----;West Freugh;;United Kingdom;6;54-51N;004-57W;;;17;0;
03;132;EGOY;West Freugh;;United Kingdom;6;54-51N;004-57W;;;11;0;
03;135;EGPK;Prestwick Airport;;United Kingdom;6;55-30N;004-35W;;;20;0;P
03;136;----;Prestwick Rnas;;United Kingdom;6;55-31N;004-35W;;;26;0;
03;137;----;Whithorn;;United Kingdom;6;54-42N;004-25W;;;40;;
03;138;----;Greenock Mrcc;;United Kingdom;6;55-58N;004-48W;;;5;0;
03;139;----;Saughall;;United Kingdom;6;55-36N;004-13W;;;221;;
03;140;EGPF;Glasgow Airport;;United Kingdom;6;55-52N;004-26W;;;8;0;P
03;144;----;Strathallan;;United Kingdom;6;56-19N;003-44W;;;35;0;
03;148;----;Glen Ogle;;United Kingdom;6;56-25N;004-19W;;;564;;
03;152;----;Salsburgh;;United Kingdom;6;55-52N;003-52W;;;277;;
03;153;----;Dundrennan;;United Kingdom;6;54-48N;004-00W;;;114;0;
03;154;----;Dumfries / Drungans;;United Kingdom;6;55-03N;003-39W;;;16;0;
03;155;----;Drumalbin;;United Kingdom;6;55-37N;003-44W;;;245;;
03;158;----;Charterhall;;United Kingdom;6;55-42N;002-23W;;;112;0;
03;160;EGPH;Edinburgh Airport;;United Kingdom;6;55-57N;003-21W;;;41;0;P
03;162;----;Eskdalemuir;;United Kingdom;6;55-19N;003-12W;;;242;0;P
03;165;EGOM;Spadeadam;;United Kingdom;6;55-03N;002-33W;;;325;;
03;168;----;Galashiels;;United Kingdom;6;55-36N;002-54W;;;146;;
03;171;EGQL;Leuchars;;United Kingdom;6;56-23N;002-52W;;;12;0;P
03;174;----;Fife Ness;;United Kingdom;6;56-18N;002-35W;;;12;0;
03;176;----;Carterhouse;;United Kingdom;6;55-22N;002-31W;;;308;;
03;188;----;Berwick Upon Tweed;;United Kingdom;6;55-45N;002-02W;;;42;;
03;204;EGNS;Isle Of Man / Ronaldsway Airport;;United Kingdom;6;54-05N;004-38W;;;17;0;P
03;207;----;Snaefell-Isle;;United Kingdom;6;54-16N;004-28W;;;615;;
03;208;----;Point Of Ayre Lighthouse ;;United Kingdom;6;54-25N;004-22W;;;9;;
03;209;----;Drumburgh;;United Kingdom;6;54-56N;003-09W;;;7;;
03;210;----;Saint Bees Head;;United Kingdom;6;54-31N;003-36W;;;124;0;
03;212;----;Keswick;;United Kingdom;6;54-37N;003-10W;;;81;0;
03;213;----;Eskmeals;;United Kingdom;6;54-19N;003-24W;54-19N;003-24W;8;9;
03;214;EGNL;Walney Island;;United Kingdom;6;54-07N;003-15W;;;15;0;
03;215;----;Aspatria;;United Kingdom;6;54-46N;003-19W;;;61;0;
03;220;----;Carlisle;;United Kingdom;6;54-56N;002-58W;;;28;0;
03;222;EGNC;Carlisle;;United Kingdom;6;54-56N;002-57W;;;26;;
03;224;----;Spadeadam;;United Kingdom;6;55-03N;002-33W;;;285;;
03;225;----;Shap;;United Kingdom;6;54-30N;002-41W;;;249;0;
03;226;----;Warcop Range;;United Kingdom;6;54-34N;002-25W;;;227;0;
03;227;----;Great Dun Fell;;United Kingdom;6;51-41N;002-27W;;;847;0;
03;229;----;Great Dun Fell;;United Kingdom;6;54-41N;002-27W;;;847;;
03;230;----;Redesdale;;United Kingdom;6;55-17N;002-17W;;;211;0;
03;235;----;Boltshope Park;;United Kingdom;6;54-49N;002-05W;;;434;;
03;240;EGQM;Boulmer;;United Kingdom;6;55-25N;001-36W;55-25N;001-36W;23;0;P
03;241;----;Long Framlington;;United Kingdom;6;55-18N;001-48W;;;158;;
03;242;----;Burnhope;;United Kingdom;6;54-49N;001-43W;;;240;;
03;246;----;Newcastle Weather Centre;;United Kingdom;6;54-59N;001-36W;;;30;;
03;249;----;Sunderland Polytech;;United Kingdom;6;54-54N;001-23W;;;56;;
03;257;EGXE;Leeming;;United Kingdom;6;54-18N;001-32W;54-18N;001-32W;40;40;
03;261;EGXD;Disforth;;United Kingdom;6;54-08N;001-25W;;;36;0;
03;262;----;Tynemouth;;United Kingdom;6;55-01N;001-25W;;;30;0;
03;266;EGXU;Linton-On-Ouse;;United Kingdom;6;54-03N;001-15W;;;16;0;
03;275;----;Loftus Samos;;United Kingdom;6;54-34N;000-52W;;;58;;
03;281;----;Fylingdales;;United Kingdom;6;54-22N;000-40W;;;262;0;
03;282;----;Whitby;;United Kingdom;6;54-29N;000-36W;;;60;0;
03;292;----;Bridlington Mrsc;;United Kingdom;6;54-06N;000-10W;;;15;0;
03;293;----;Cowden;;United Kingdom;6;53-51N;000-06W;;;15;;
03;302;EGOV;Valley;;United Kingdom;6;53-15N;004-32W;;;1;0;P
03;303;----;Amlwch;;United Kingdom;6;53-23N;004-22W;;;114;;
03;305;----;Capel Curig;;United Kingdom;6;53-06N;003-56W;;;216;0;
03;308;----;Snowdon Summit;;United Kingdom;6;53-04N;004-05W;;;1070;;
03;313;----;Rhyl;;United Kingdom;6;53-15N;003-30W;;;77;0;
03;314;----;Moel-Y-Crio;;United Kingdom;6;53-13N;003-13W;;;263;0;
03;316;----;Crosby;;United Kingdom;6;53-30N;003-04W;;;8;;
03;318;EGNH;Blackpool Airport;;United Kingdom;6;53-46N;003-02W;;;10;0;P
03;321;EGNR;Hawarden;;United Kingdom;6;53-10N;002-59W;;;10;0;
03;322;----;Aughton;;United Kingdom;6;53-33N;002-55W;53-33N;002-55W;56;54;
03;329;----;Winter Hill;;United Kingdom;6;53-37N;002-31W;;;440;;
03;334;EGCC;Manchester Airport;;United Kingdom;6;53-21N;002-17W;;;69;0;P
03;338;----;Cellarhead;;United Kingdom;6;53-02N;002-05W;;;228;0;
03;339;----;Skipton;;United Kingdom;6;53-58N;002-02W;;;153;;
03;344;----;Bingley;;United Kingdom;6;53-49N;001-52W;;;262;0;
03;345;----;Emley Moor;;United Kingdom;6;53-37N;001-40W;53-37N;001-40W;259;259;
03;347;----;Leeds Weather Centre;;United Kingdom;6;53-48N;001-33W;;;47;;
03;354;----;Nottingham Weather Centre;;United Kingdom;6;53-00N;001-15W;;;117;0;P
03;355;EGXG;Church Fenton;;United Kingdom;6;53-50N;001-12W;;;9;0;
03;377;EGXW;Waddington;;United Kingdom;6;53-10N;000-31W;53-10N;000-31W;68;0;P
03;379;EGYD;Cranwell;;United Kingdom;6;53-02N;000-30W;;;67;0;
03;384;EGXV;Leconfield;;United Kingdom;6;53-52N;000-26W;;;6;0;
03;385;----;Donna Nook;;United Kingdom;6;53-29N;000-05E;;;8;;
03;387;----;Easington;;United Kingdom;6;53-40N;000-07E;;;10;0;
03;391;EGXC;Coningsby Royal Air Force Base;;United Kingdom;6;53-05N;000-10W;;;7;;
03;392;EGYW;Wainfleet;;United Kingdom;6;53-05N;000-16E;;;3;0;
03;402;----;Mynydd Rhiw;;United Kingdom;6;52-49N;004-38W;;;253;;
03;403;----;Nantmor;;United Kingdom;6;53-00N;004-05W;;;53;;
03;405;----;Aberdaron;;United Kingdom;6;52-47N;004-44W;;;95;0;
03;408;----;Cynwyd;;United Kingdom;6;52-57N;003-25W;;;228;0;
03;410;----;Lake Vyrnwy;;United Kingdom;6;52-45N;003-28W;;;360;0;
03;411;----;Aberhosan;;United Kingdom;6;52-34N;003-43W;;;244;;
03;414;EGOS;Shawbury;;United Kingdom;6;52-48N;002-40W;;;76;0;P
03;453;EGXJ;Cottesmore;;United Kingdom;6;52-44N;000-39W;;;138;;
03;462;EGXT;Wittering;;United Kingdom;6;52-37N;000-28W;;;84;0;
03;469;EGYH;Holbeach;;United Kingdom;6;52-52N;000-09E;;;3;0;
03;482;EGYM;Marham;;United Kingdom;6;52-39N;000-34E;;;23;0;P
03;488;----;Weybourne;;United Kingdom;6;52-57N;001-08E;;;21;0;
03;492;EGSH;Norwich Weather Centre;;United Kingdom;6;52-38N;001-18E;;;14;0;
03;495;EGYC;Coltishall;;United Kingdom;6;52-26N;001-21E;;;20;0;P
03;496;----;Hemsby;;United Kingdom;6;52-41N;001-41E;52-41N;001-41E;13;14;P
03;501;----;Capel Dewi;;United Kingdom;6;52-25N;004-00W;55-25N;004-00W;92;92;
03;502;EGUC;Aberporth;;United Kingdom;6;52-08N;004-34W;52-08N;004-34W;133;134;P
03;503;----;Trawscoed;;United Kingdom;6;52-21N;003-57W;;;63;0;
03;507;----;Sennybridge;;United Kingdom;6;52-04N;003-37W;;;307;0;
03;511;----;Newcastle On Clun;;United Kingdom;6;52-26N;003-07W;;;215;;
03;520;----;Shobdon;;United Kingdom;6;52-15N;002-53W;;;99;0;
03;521;----;Madley;;United Kingdom;6;52-02N;002-51W;;;77;0;
03;525;----;Malvern;;United Kingdom;6;52-05N;002-18W;;;53;53;
03;526;----;Barbourne;;United Kingdom;6;52-12N;002-13W;;;25;;
03;527;----;Great Malvern;;United Kingdom;6;52-07N;002-18W;;;46;0;
03;529;----;Pershore;;United Kingdom;6;52-09N;002-02W;;;32;0;
03;534;EGBB;Birmingham / Airport;;United Kingdom;6;52-27N;001-44W;;;99;0;P
03;544;----;Church Lawford;;United Kingdom;6;52-22N;001-20W;;;107;0;
03;559;----;Cardington;;United Kingdom;6;52-06N;000-25W;52-06N;000-25W;30;30;
03;560;----;Bedford;;United Kingdom;6;52-13N;000-29W;;;85;0;
03;562;EGWZ;Alconbury Royal Air Force Base;;United Kingdom;6;52-22N;000-13W;;;49;;
03;566;EGUY;Wyton Royal Air Force Base;;United Kingdom;6;52-21N;000-07W;;;41;;
03;577;EGUN;Mildenhall Royal Air Force Base;;United Kingdom;6;52-22N;000-29E;;;10;;
03;583;EGUL;Lakenheath Royal Air Force Base;;United Kingdom;6;52-25N;000-34E;;;10;;
03;586;EGXH;Honington Royal Air Force Base;;United Kingdom;6;52-20N;000-46E;52-20N;000-46E;54;54;
03;590;EGUW;Wattisham;;United Kingdom;6;52-07N;000-58E;;;87;0;P
03;604;----;Milford Haven;;United Kingdom;6;51-42N;005-03W;;;44;0;
03;605;EGOP;Pembrey Sands;;United Kingdom;6;51-43N;004-22W;;;3;;
03;607;----;Pendine;;United Kingdom;6;51-45N;004-31W;;;5;0;
03;608;----;Pendine;;United Kingdom;6;51-45N;004-31W;;;5;0;
03;609;----;Mumbles;;United Kingdom;6;51-34N;003-59W;;;35;0;
03;614;----;Cilfynydd;;United Kingdom;6;51-38N;003-18W;;;194;;
03;644;EGVA;Fairford Royal Air Force Base;;United Kingdom;6;51-41N;001-47W;;;87;;
03;647;----;Little Rissington;;United Kingdom;6;51-52N;001-41W;;;215;0;
03;649;EGVN;Brize Norton;;United Kingdom;6;51-45N;001-35W;51-45N;001-35W;88;0;P
03;658;EGUB;Benson;;United Kingdom;6;51-37N;001-05W;;;63;0;P
03;660;----;High Wicombe Hqstc;;United Kingdom;6;51-41N;000-48W;;;204;;
03;670;----;Northwood;;United Kingdom;6;51-37N;000-24W;;;113;0;
03;672;EGWU;Northolt;;United Kingdom;6;51-33N;000-25W;;;38;0;
03;674;----;Chenies;;United Kingdom;6;51-41N;000-32W;;;139;0;
03;683;EGSS;Stansted Airport;;United Kingdom;6;51-53N;000-14E;;;106;0;P
03;693;----;Shoeburyness;;United Kingdom;6;51-33N;000-50E;51-33N;000-50E;2;3;
03;695;----;Thames Tower;;United Kingdom;6;51-40N;001-06E;;;8;0;
03;696;----;Walton-On-Naze;;United Kingdom;6;51-51N;001-17E;;;3;0;
03;700;----;Saint Gowan L. V.;;United Kingdom;6;51-30N;005-00W;;;5;;
03;701;----;Gawlish;;United Kingdom;6;51-01N;004-29W;;;122;;
03;707;EGDC;Chivenor;;United Kingdom;6;51-05N;004-09W;;;8;0;
03;710;----;Liscombe;;United Kingdom;6;51-05N;003-36W;;;348;0;
03;712;----;Tivington;;United Kingdom;6;51-12N;003-32W;;;80;0;
03;715;EGFF;Cardiff-Wales Airport;;United Kingdom;6;51-24N;003-21W;51-24N;003-21W;67;0;P
03;717;----;Cardiff Weather Centre;;United Kingdom;6;51-29N;003-11W;;;9;0;
03;726;----;Bristol Weather Centre;;United Kingdom;6;51-28N;002-36W;;;11;;
03;740;EGDL;Lyneham;;United Kingdom;6;51-30N;001-59W;;;145;0;P
03;743;----;Larkhill;;United Kingdom;6;51-12N;001-48W;51-12N;001-48W;132;133;
03;746;EGDM;Boscombe Down;;United Kingdom;6;51-10N;001-45W;;;124;0;P
03;749;EGVP;Middle Wallop;;United Kingdom;6;51-09N;001-34W;;;91;0;
03;759;----;Test Samos 03761;;United Kingdom;6;51-15N;000-57W;;;123;;
03;761;EGVO;Odiham;;United Kingdom;6;51-14N;000-57W;;;123;0;
03;763;EGRR;Bracknell / Beaufort Park;;United Kingdom;6;51-23N;000-47W;;;74;0;
03;766;EGUF;Farnborough Military ;;United Kingdom;6;51-17N;000-46W;;;72;;
03;768;EGLF;Farnborough;;United Kingdom;6;51-17N;000-46W;;;65;0;
03;772;EGLL;London / Heathrow Airport;;United Kingdom;6;51-29N;000-27W;;;24;0;P
03;776;EGKK;London / Gatwick Airport;;United Kingdom;6;51-09N;000-11W;;;62;0;P
03;779;EGRB;London Weather Centre;;United Kingdom;6;51-31N;000-07W;;;5;0;
03;781;----;Kenley;;United Kingdom;6;51-18N;000-05W;;;170;0;
03;784;----;Gravesend-Broadness;;United Kingdom;6;51-28N;000-18E;;;3;;
03;785;----;Charing;;United Kingdom;6;51-12N;000-47E;;;91;;
03;789;----;Jubilee Corner;;United Kingdom;6;51-11N;000-38E;;;47;0;
03;791;----;Sheerness;;United Kingdom;6;51-27N;000-45E;;;25;0;
03;796;----;Langdon Bay;;United Kingdom;6;51-08N;001-21E;;;117;0;
03;797;EGUM;Manston;;United Kingdom;6;51-21N;001-21E;;;55;0;P
03;803;EGHE;Scilly, Saint Mary'S;;United Kingdom;6;49-55N;006-18W;;;31;0;
03;808;----;Camborne;;United Kingdom;6;50-13N;005-19W;50-13N;005-19W;87;88;P
03;809;EGDR;Culdrose;;United Kingdom;6;50-05N;005-15W;;;78;0;P
03;810;----;Pendennis Point;;United Kingdom;6;50-09N;005-04W;;;35;0;
03;815;----;Lizard Lighthouse;;United Kingdom;6;49-58N;005-12W;;;60;;
03;817;EGDG;Saint Mawgan;;United Kingdom;6;50-26N;005-00W;;;119;0;P
03;820;----;Davidstow Moor;;United Kingdom;6;50-38N;004-36W;;;291;;
03;823;----;Cardinham;;United Kingdom;6;50-30N;004-40W;;;200;0;
03;824;----;Bastreet;;United Kingdom;6;50-34N;004-29W;;;233;;
03;827;EGDB;Plymouth;;United Kingdom;6;50-21N;004-07W;;;50;0;P
03;830;----;Burrington;;United Kingdom;6;50-56N;003-59W;;;199;;
03;831;----;North Hessary Tor;;United Kingdom;6;50-33N;004-00W;;;510;;
03;837;----;Brixham;;United Kingdom;6;50-24N;003-29W;;;3;;
03;839;EGTE;Exeter Airport;;United Kingdom;6;50-44N;003-25W;;;30;;
03;840;----;Dunkeswell Aerodrome;;United Kingdom;6;50-52N;003-14W;;;252;;
03;841;----;Temp For 03840;;United Kingdom;6;50-52N;003-15W;;;255;;
03;853;EGDY;Yeovilton;;United Kingdom;6;51-00N;002-38W;;;23;0;P
03;857;----;Isle Of Portland;;United Kingdom;6;50-31N;002-28W;;;53;;
03;858;EGDP;Portland / Rnas;;United Kingdom;6;50-34N;002-27W;;;3;0;
03;862;EGHH;Bournemouth Airport;;United Kingdom;6;50-47N;001-50W;;;11;0;P
03;865;EGHI;Southampton / Weather Centre;;United Kingdom;6;50-54N;001-24W;;;9;0;
03;866;----;Saint Catherine's Point;;United Kingdom;6;50-35N;001-18W;;;16;;
03;867;----;Lee-On-Solent;;United Kingdom;6;50-49N;001-13W;;;10;0;
03;872;----;Thorney Island;;United Kingdom;6;50-49N;000-55W;;;4;0;
03;874;----;Solent M. R. S. C.;;United Kingdom;6;50-48N;001-13W;;;9;0;
03;876;EGKA;Shoreham Airport;;United Kingdom;6;50-50N;000-17W;;;2;0;
03;880;----;Newhaven;;United Kingdom;6;50-47N;000-03E;;;5;0;
03;881;----;Brede;;United Kingdom;6;50-56N;000-36E;;;82;;
03;882;----;Herstmonceux;;United Kingdom;6;50-54N;000-19E;50-54N;000-19E;52;0;P
03;894;EGJB;Guernsey Airport;;United Kingdom;6;49-26N;002-36W;;;102;0;P
03;895;EGJJ;Jersey Airport;;United Kingdom;6;49-13N;002-12W;;;84;0;P
03;896;----;Saint Helier;;United Kingdom;6;49-12N;002-06W;;;54;;
03;900;----;Knockarevan;;United Kingdom;6;54-25N;008-05W;;;50;;
03;902;----;Corgary;;United Kingdom;6;54-26N;008-03W;;;45;0;
03;903;----;St Angelo;;United Kingdom;6;54-24N;007-39W;;;47;0;
03;904;----;Castlederg;;United Kingdom;6;54-42N;007-35W;;;51;0;
03;906;----;Carmoney;;United Kingdom;6;55-01N;007-14W;;;73;;
03;908;----;Ballykelly;;United Kingdom;6;55-04N;007-01W;;;2;0;
03;911;----;Lough Fea;;United Kingdom;6;54-43N;006-49W;;;225;0;
03;912;----;Moyola;;United Kingdom;6;54-43N;006-31W;;;17;0;
03;914;----;Portrush;;United Kingdom;6;55-12N;006-39W;;;8;0;
03;915;----;Portglenone;;United Kingdom;6;54-52N;006-27W;;;64;;
03;916;----;Ballypatrick Forest;;United Kingdom;6;55-11N;006-10W;;;156;0;
03;917;EGAA;Belfast / Aldergrove Airport;;United Kingdom;6;54-39N;006-13W;;;81;0;P
03;920;----;Hillsborough;;United Kingdom;6;54-29N;006-06W;54-29N;006-06W;37;38;P
03;923;----;Glenanne;;United Kingdom;6;54-14N;006-30W;;;161;0;
03;924;EGAC;Belfast / Harbour;;United Kingdom;6;54-36N;005-53W;;;5;0;
03;926;----;Killough;;United Kingdom;6;54-14N;005-37W;;;15;;
03;927;----;Bangor Harbour;;United Kingdom;6;54-40N;005-40W;;;11;;
03;928;----;Larne;;United Kingdom;6;54-51N;005-48W;;;3;;
03;952;----;Roches Point;;Ireland;6;51-48N;008-15W;;;40;41;P
03;953;----;Valentia Observatory;;Ireland;6;51-56N;010-15W;51-56N;010-15W;9;14;P
03;955;EICK;Cork Airport;;Ireland;6;51-51N;008-29W;;;153;162;P
03;957;----;Rosslare;;Ireland;6;52-15N;006-20W;52-15N;006-20W;23;25;P
03;960;----;Kilkenny;;Ireland;6;52-40N;007-16W;;;63;64;P
03;962;EINN;Shannon Airport;;Ireland;6;52-42N;008-55W;;;14;20;P
03;964;----;Galway;;Ireland;6;53-17N;009-01W;;;18;21;P
03;965;----;Birr;;Ireland;6;53-05N;007-53W;;;70;72;P
03;967;EIME;Casement Aerodrome;;Ireland;6;53-18N;006-26W;;;97;93;P
03;969;EIDW;Dublin Airport;;Ireland;6;53-26N;006-15W;;;68;85;P
03;970;----;Claremorris;;Ireland;6;53-43N;008-59W;;;69;69;P
03;971;----;Mullingar;;Ireland;6;53-32N;007-22W;;;101;104;P
03;973;----;Connaught Airport;;Ireland;6;53-54N;008-49W;;;203;209;
03;974;----;Clones;;Ireland;6;54-11N;007-14W;;;87;89;P
